Time (h);ΔE (V)
67.23832;0.1955
67.25499;0.1987
67.27165;0.202
67.28832;0.2051
67.30499;0.2082
67.32165;0.2113
67.33832;0.2141
67.35499;0.217
67.37165;0.2198
67.38832;0.2227
67.40499;0.2255
67.42165;0.2283
67.43832;0.231
67.45499;0.2338
67.47165;0.2362
67.47971;0.2375
67.47971;-0.0691
67.48027;-0.0746
67.48082;-0.0798
67.48221;-0.0849
67.48388;-0.0901
67.4861;-0.0952
67.48915;-0.1003
67.49277;-0.1054
67.49749;-0.1105
67.50277;-0.1156
67.50915;-0.1208
67.51638;-0.1259
67.52471;-0.131
67.53415;-0.1361
67.54499;-0.1412
67.55665;-0.1463
67.56971;-0.1514
67.58443;-0.1566
67.60027;-0.1617
67.61693;-0.1668
67.6336;-0.1713
