Time (h);ΔE (V)
826.67139;-0.1797
826.68139;-0.1848
826.69139;-0.1899
826.70139;-0.195
826.71139;-0.2001
826.7225;-0.2052
826.73278;-0.2103
826.74361;-0.2155
826.75444;-0.2206
826.76528;-0.2257
826.77639;-0.2308
826.78722;-0.2359
826.79805;-0.241
826.80889;-0.2462
826.81972;-0.2513
826.83055;-0.2564
826.84111;-0.2615
826.85167;-0.2666
826.86194;-0.2717
826.8725;-0.277
826.8825;-0.2821
826.89278;-0.2872
826.9025;-0.2923
826.91222;-0.2975
826.92139;-0.3026
826.93055;-0.3077
826.93944;-0.3128
826.94805;-0.3179
826.95639;-0.323
826.96417;-0.3282
826.97222;-0.3333
826.98;-0.3385
826.98778;-0.3438
826.995;-0.3489
827.00167;-0.3542
827.005;-0.3565
827.005;0.0029
827.00528;0.0081
827.00555;0.0135
827.00583;0.0191
827.00639;0.0245
827.00722;0.0301
827.00805;0.0352
827.00917;0.0406
827.01055;0.0457
827.01194;0.0508
827.01361;0.0561
827.01583;0.0614
827.01805;0.0665
827.02083;0.0716
827.02389;0.0767
827.0275;0.0818
827.03139;0.0871
827.03583;0.0922
827.04028;0.0973
827.04583;0.1025
827.05111;0.1076
827.0575;0.1127
827.06389;0.1178
827.07083;0.1229
827.07805;0.128
827.08583;0.1332
827.09417;0.1383
827.10222;0.1434
827.11083;0.1485
827.11972;0.1536
827.12944;0.1587
827.13861;0.1638
827.14833;0.169
827.15805;0.1741
827.16833;0.1792
827.17833;0.1843
827.18861;0.1894
827.19889;0.1945
827.20944;0.1997
827.22028;0.2048
827.23083;0.2099
827.24139;0.215
827.25222;0.2201
827.26333;0.2254
827.27417;0.2305
827.28472;0.2356
827.29555;0.2407
827.30639;0.2458
827.31694;0.251
827.3275;0.2561
827.33778;0.2612
827.34833;0.2663
827.35889;0.2714
827.36889;0.2765
827.37889;0.2817
827.38889;0.2868
827.39861;0.2919
827.40805;0.297
827.41778;0.3021
827.42694;0.3074
827.43611;0.3125
827.44555;0.3176
827.45444;0.3227
827.46305;0.3278
827.47167;0.333
827.48028;0.3381
827.48861;0.3432
827.49667;0.3483
827.50444;0.3534
827.505;0.3531
827.505;0.0191
827.50528;0.0127
827.50528;0.0071
827.50583;0.0019
827.50611;-0.0036
827.50667;-0.0087
827.50722;-0.014
827.50805;-0.0192
827.50889;-0.0245
827.51028;-0.0296
827.51167;-0.035
827.51305;-0.0403
827.515;-0.0459
827.51722;-0.051
827.51944;-0.0561
827.52194;-0.0612
827.52472;-0.0663
827.52778;-0.0715
827.53139;-0.0766
827.535;-0.0817
827.53917;-0.0868
827.54361;-0.0919
827.54833;-0.097
827.55333;-0.1022
827.55889;-0.1073
827.565;-0.1124
827.57111;-0.1177
827.57805;-0.1229
827.585;-0.1282
827.5925;-0.1333
827.60028;-0.1384
827.60805;-0.1435
827.61639;-0.1487
827.62472;-0.1538
827.63333;-0.1589
827.6425;-0.164
827.65167;-0.1691
827.66111;-0.1742
827.67083;-0.1793
827.68111;-0.1845
827.69083;-0.1896
827.70139;-0.1947
827.71139;-0.1998
827.72222;-0.2049
827.73278;-0.21
827.74333;-0.2152
827.75389;-0.2203
827.765;-0.2255
827.77611;-0.2307
827.78694;-0.2358
827.79778;-0.2409
827.80861;-0.246
827.81972;-0.2511
827.83028;-0.2562
827.84083;-0.2613
827.85139;-0.2666
827.86194;-0.2717
827.8725;-0.2768
827.8825;-0.282
827.8925;-0.2872
827.9025;-0.2923
827.91194;-0.2975
827.92139;-0.3026
827.93055;-0.3077
827.93944;-0.313
827.94833;-0.3181
827.95667;-0.3232
827.965;-0.3283
827.97278;-0.3336
827.98055;-0.3387
827.98778;-0.3438
827.99472;-0.3489
828.00167;-0.354
828.005;-0.3562
828.005;0.0036
828.00528;0.0087
828.00555;0.0143
828.00583;0.0195
828.00639;0.0246
828.00722;0.0299
828.00805;0.035
828.00889;0.0403
828.01028;0.0454
828.01167;0.0508
828.01361;0.0563
828.01555;0.0614
828.01805;0.0665
828.02083;0.0716
828.02389;0.0767
828.02722;0.0818
828.03111;0.0871
828.03583;0.0924
828.04055;0.0977
828.04583;0.1028
828.05139;0.108
828.05778;0.1132
828.06417;0.1183
828.07139;0.1234
828.07861;0.1285
828.08667;0.1336
828.09444;0.1387
828.10305;0.1438
828.11139;0.149
828.12055;0.1541
828.13028;0.1592
828.13972;0.1645
828.14944;0.1696
828.15917;0.1747
828.16972;0.1798
828.17972;0.1849
828.19;0.19
828.20028;0.1952
828.21111;0.2003
828.22167;0.2054
828.23222;0.2105
828.24278;0.2156
828.25333;0.2207
828.26472;0.2258
828.27528;0.231
828.28611;0.2361
828.29667;0.2412
828.30778;0.2463
828.31833;0.2514
828.32861;0.2565
828.33889;0.2617
828.34944;0.2669
828.36;0.272
828.37028;0.2772
828.38028;0.2823
828.39;0.2874
828.4;0.2925
828.40972;0.2976
828.41917;0.3027
828.42833;0.3078
828.43778;0.3131
828.44722;0.3182
828.45583;0.3234
828.46444;0.3285
828.47305;0.3336
828.48194;0.3387
828.49;0.3438
828.49833;0.3489
828.505;0.3531
828.505;0.0183
828.50528;0.0121
828.50555;0.0068
828.50583;0.0016
828.50611;-0.004
828.50667;-0.0091
828.5075;-0.0143
828.50805;-0.0195
828.50917;-0.0248
828.51028;-0.0299
828.51167;-0.0352
828.51305;-0.0403
828.515;-0.0454
828.51694;-0.0507
828.51917;-0.056
828.52194;-0.0614
828.52472;-0.0665
828.52805;-0.0716
828.53139;-0.0767
828.53528;-0.0818
828.53944;-0.087
828.54361;-0.0921
828.54861;-0.0972
828.55361;-0.1023
828.55944;-0.1074
828.565;-0.1125
828.57167;-0.1178
828.57833;-0.1231
828.58555;-0.1282
828.59278;-0.1333
828.60055;-0.1384
828.60833;-0.1435
828.61667;-0.1487
828.625;-0.1538
828.63361;-0.1589
828.64305;-0.164
828.65222;-0.1691
828.66167;-0.1742
828.67139;-0.1793
828.68139;-0.1845
828.69111;-0.1896
828.70167;-0.1947
828.71194;-0.1998
828.7225;-0.2049
828.73333;-0.21
828.74389;-0.2153
828.755;-0.2204
828.76555;-0.2255
828.77667;-0.2307
828.7875;-0.2358
828.79833;-0.2409
828.80917;-0.246
828.82028;-0.2511
828.83111;-0.2564
828.84194;-0.2615
828.8525;-0.2666
828.86305;-0.2717
828.87333;-0.2768
828.88333;-0.282
828.89333;-0.2871
828.90305;-0.2922
828.91305;-0.2975
828.92222;-0.3026
828.93139;-0.3077
828.94;-0.3128
828.94889;-0.3179
828.95722;-0.323
828.96528;-0.3282
828.97305;-0.3333
828.98055;-0.3384
828.98805;-0.3435
828.99528;-0.3486
829.00222;-0.3537
829.005;-0.3557
829.005;0.0028
829.00528;0.0082
829.00555;0.0136
829.00583;0.0191
829.00639;0.0245
829.00722;0.0299
829.00805;0.0352
829.00917;0.0403
829.01055;0.0457
829.01194;0.051
829.01361;0.0561
829.01583;0.0615
829.01833;0.0668
829.02111;0.0719
829.02417;0.077
829.02778;0.0822
829.03139;0.0873
829.03611;0.0925
829.04083;0.0977
829.04611;0.1028
829.05167;0.1079
829.05778;0.113
829.06444;0.1181
829.07139;0.1232
829.07861;0.1283
829.08667;0.1335
829.09444;0.1386
829.10305;0.1438
829.11194;0.149
829.12083;0.1541
829.13028;0.1592
829.14;0.1645
829.14972;0.1696
829.15944;0.1747
829.17;0.1798
829.17972;0.1849
829.19028;0.19
829.20055;0.1952
829.21111;0.2003
829.22194;0.2054
829.23278;0.2105
829.24333;0.2156
829.25389;0.2207
829.26528;0.2258
829.27583;0.231
829.28667;0.2361
829.29722;0.2412
829.30833;0.2463
829.31889;0.2514
829.32944;0.2565
829.34;0.2617
829.35028;0.2668
829.36111;0.272
829.37111;0.2772
829.38111;0.2823
829.39083;0.2874
829.40111;0.2925
829.41055;0.2976
829.42;0.3027
829.42917;0.3078
829.43861;0.313
829.4475;0.3181
829.45639;0.3232
829.465;0.3283
829.47389;0.3334
829.48222;0.3385
829.49055;0.3437
829.49861;0.3488
829.505;0.3523
829.505;0.0189
829.50528;0.013
829.50528;0.0079
829.50583;0.0026
829.50611;-0.0028
829.50667;-0.0082
829.50722;-0.0135
829.50805;-0.0186
829.50889;-0.0239
829.51028;-0.0293
829.51139;-0.0347
829.51305;-0.0398
829.51472;-0.0451
829.51694;-0.0502
829.51889;-0.0553
829.52139;-0.0605
829.52417;-0.0656
829.5275;-0.0707
829.53083;-0.0758
829.53472;-0.0809
829.53861;-0.086
829.54305;-0.0911
829.54778;-0.0963
829.55305;-0.1015
829.55861;-0.1066
829.56444;-0.1118
829.57055;-0.1169
829.57722;-0.122
829.58417;-0.1271
829.59139;-0.1322
829.59917;-0.1373
829.60694;-0.1425
829.615;-0.1476
829.62333;-0.1527
829.63194;-0.1578
829.64111;-0.1629
829.65055;-0.168
829.66;-0.1731
829.66889;-0.1783
829.67778;-0.1834
829.68722;-0.1885
829.69722;-0.1936
829.70722;-0.1987
829.71778;-0.2038
829.72889;-0.2091
829.73972;-0.2142
829.75055;-0.2193
829.76167;-0.2245
829.77305;-0.2296
829.78389;-0.2347
829.79472;-0.2398
829.80583;-0.2449
829.81667;-0.25
829.82722;-0.2551
829.8375;-0.2603
829.84805;-0.2654
829.85833;-0.2705
829.86917;-0.2756
829.87944;-0.2807
829.88944;-0.2858
829.89944;-0.291
829.90917;-0.2961
829.91833;-0.3012
829.92778;-0.3063
829.93667;-0.3114
829.94555;-0.3165
829.95444;-0.3218
829.9625;-0.3269
829.97055;-0.332
829.97805;-0.3371
829.98611;-0.3423
829.99305;-0.3474
830;-0.3525
830.005;-0.3562
830.005;0.0026
830.00528;0.0088
830.00555;0.0141
830.00583;0.0192
830.00639;0.0248
830.00722;0.0299
830.00805;0.0358
830.00917;0.0412
830.01055;0.0463
830.01222;0.0515
830.01389;0.0566
830.01583;0.0618
830.01833;0.067
830.02111;0.0722
830.02444;0.0775
830.02805;0.0826
830.03194;0.0877
830.03639;0.0929
830.04111;0.0981
830.04639;0.1032
830.05222;0.1084
830.05833;0.1135
830.06472;0.1186
830.07194;0.1237
830.07944;0.1288
830.08722;0.1339
830.09528;0.139
830.10361;0.1442
830.11278;0.1493
830.12167;0.1544
830.13111;0.1595
830.14028;0.1646
830.15028;0.1697
830.16;0.1749
830.17028;0.18
830.18055;0.1851
830.19055;0.1902
830.20111;0.1953
830.21167;0.2004
830.22278;0.2055
830.23305;0.2107
830.24389;0.2158
830.25444;0.2209
830.26555;0.226
830.27611;0.2311
830.28667;0.2362
830.29778;0.2414
830.30833;0.2465
830.31889;0.2516
830.32944;0.2567
830.33972;0.2618
830.35028;0.2669
830.36083;0.272
830.37083;0.2772
830.38083;0.2823
830.39055;0.2874
830.40055;0.2925
830.41028;0.2976
830.41972;0.3027
830.42889;0.3078
830.43833;0.313
830.4475;0.3181
830.45611;0.3232
830.465;0.3283
830.47361;0.3334
830.48194;0.3385
830.49055;0.3437
830.49861;0.3489
830.505;0.3522
830.505;0.0191
830.50528;0.0133
830.50528;0.0081
830.50555;0.0026
830.50611;-0.0025
830.50667;-0.0076
830.50722;-0.0127
830.50805;-0.018
830.50889;-0.0233
830.51;-0.0284
830.51139;-0.0338
830.51278;-0.0392
830.51444;-0.0443
830.51639;-0.0494
830.51861;-0.0547
830.52111;-0.0598
830.52389;-0.0649
830.52694;-0.0702
830.53055;-0.0755
830.53444;-0.0806
830.53833;-0.0857
830.54278;-0.0908
830.54778;-0.0961
830.55278;-0.1012
830.55833;-0.1063
830.56417;-0.1115
830.57028;-0.1166
830.57694;-0.1217
830.58389;-0.127
830.59111;-0.1321
830.59861;-0.1372
830.60667;-0.1423
830.615;-0.1474
830.62333;-0.1527
830.63222;-0.1578
830.64139;-0.1629
830.65055;-0.168
830.66;-0.1731
830.66944;-0.1783
830.67972;-0.1835
830.69;-0.1886
830.70028;-0.1938
830.71055;-0.1989
830.72083;-0.204
830.73194;-0.2091
830.7425;-0.2142
830.75305;-0.2193
830.76389;-0.2245
830.775;-0.2296
830.78583;-0.2347
830.79639;-0.2398
830.8075;-0.2449
830.81861;-0.25
830.82917;-0.2551
830.84;-0.2603
830.85028;-0.2654
830.86083;-0.2705
830.87111;-0.2756
830.88167;-0.2807
830.89167;-0.2858
830.90139;-0.291
830.91083;-0.2961
830.92055;-0.3012
830.92944;-0.3063
830.93833;-0.3114
830.94722;-0.3167
830.95611;-0.3218
830.96417;-0.3269
830.97194;-0.332
830.97944;-0.3371
830.98722;-0.3423
830.99417;-0.3474
831.00111;-0.3525
831.005;-0.3548
831.005;0.0029
831.00528;0.0093
831.00555;0.0152
831.00611;0.0209
831.00667;0.0267
831.0075;0.0319
831.00833;0.037
831.00944;0.0422
831.01083;0.0473
831.0125;0.0524
831.01444;0.0575
831.01639;0.0626
831.01889;0.0677
831.02167;0.0729
831.025;0.078
831.02833;0.0832
831.03278;0.0885
831.03722;0.0936
831.04194;0.0987
831.04722;0.1039
831.05305;0.109
831.05889;0.1141
831.06583;0.1192
831.07278;0.1243
831.08028;0.1294
831.08833;0.1345
831.09639;0.1397
831.10472;0.1448
831.11361;0.1499
831.12278;0.1552
831.13222;0.1603
831.14194;0.1654
831.15167;0.1705
831.16139;0.1756
831.17194;0.1807
831.18194;0.1859
831.19222;0.191
831.2025;0.1961
831.21361;0.2012
831.22389;0.2063
831.23444;0.2114
831.24528;0.2165
831.25611;0.2217
831.26694;0.2268
831.27778;0.2319
831.28861;0.237
831.29889;0.2421
831.31;0.2472
831.32028;0.2524
831.33139;0.2575
831.34139;0.2626
831.3525;0.2679
831.36278;0.273
831.37278;0.2781
831.38278;0.2832
831.3925;0.2883
831.40278;0.2934
831.41222;0.2985
831.42167;0.3037
831.43111;0.3088
831.44055;0.3139
831.44917;0.319
831.45805;0.3241
831.46667;0.3292
831.47528;0.3344
831.48389;0.3395
831.49194;0.3446
831.50028;0.3497
831.505;0.3525
831.505;0.0186
831.50528;0.0126
831.50528;0.0073
831.50583;0.002
831.50611;-0.0039
831.50667;-0.0093
831.5075;-0.0144
831.50833;-0.0197
831.50917;-0.0248
831.51028;-0.0299
831.51167;-0.0353
831.51333;-0.0406
831.515;-0.0457
831.51694;-0.0508
831.51917;-0.056
831.52194;-0.0612
831.52472;-0.0663
831.52805;-0.0715
831.53139;-0.0766
831.535;-0.0817
831.53917;-0.0868
831.54361;-0.0919
831.54861;-0.097
831.55389;-0.1023
831.55944;-0.1074
831.56528;-0.1125
831.57167;-0.1177
831.57833;-0.1228
831.58528;-0.1279
831.59278;-0.133
831.60028;-0.1381
831.60833;-0.1432
831.61639;-0.1483
831.62472;-0.1535
831.63361;-0.1586
831.64278;-0.1637
831.65194;-0.1688
831.66139;-0.1739
831.67083;-0.179
831.68111;-0.1842
831.69111;-0.1893
831.70111;-0.1944
831.71139;-0.1995
831.72194;-0.2046
831.73278;-0.2097
831.74361;-0.2148
831.75417;-0.2201
831.76528;-0.2252
831.77639;-0.2303
831.78722;-0.2355
831.79833;-0.2406
831.80861;-0.2457
831.82;-0.2508
831.83055;-0.2559
831.84139;-0.261
831.85167;-0.2662
831.86222;-0.2713
831.87278;-0.2764
831.88278;-0.2815
831.8925;-0.2866
831.90222;-0.2917
831.91222;-0.2968
831.92167;-0.302
831.93055;-0.3071
831.93944;-0.3122
831.94805;-0.3173
831.95667;-0.3226
831.965;-0.3277
831.97278;-0.333
831.98083;-0.3381
831.98833;-0.3432
831.99528;-0.3483
832.0025;-0.3534
832.005;-0.355
832.005;0.0026
832.00528;0.0079
832.00555;0.0141
832.00611;0.0195
832.00667;0.0251
832.00722;0.0308
832.00833;0.036
832.00917;0.0411
832.01055;0.0462
832.01222;0.0516
832.01417;0.057
832.01611;0.0623
832.01861;0.0674
832.02139;0.0725
832.02472;0.0778
832.02833;0.0831
832.0325;0.0885
832.03694;0.0936
832.04194;0.0987
832.04722;0.1039
832.05278;0.109
832.05917;0.1142
832.06583;0.1194
832.07278;0.1245
832.08028;0.1296
832.08861;0.1347
832.09639;0.1398
832.105;0.1451
832.11389;0.1502
832.12333;0.1553
832.1325;0.1604
832.14194;0.1656
832.15167;0.1707
832.16139;0.1758
832.17194;0.1809
832.18194;0.186
832.19222;0.1911
832.20278;0.1962
832.21361;0.2014
832.22417;0.2065
832.23444;0.2116
832.24555;0.2167
832.25611;0.222
832.26778;0.2271
832.27861;0.2322
832.28889;0.2373
832.3;0.2424
832.31055;0.2476
832.32139;0.2527
832.33194;0.2578
832.34222;0.2629
832.35305;0.268
832.36333;0.2731
832.37333;0.2782
832.38333;0.2834
832.39333;0.2886
832.40361;0.2937
832.41305;0.2989
832.42222;0.304
832.43194;0.3091
832.44111;0.3142
832.45;0.3193
832.45861;0.3244
832.46722;0.3296
832.47611;0.3347
832.48444;0.3398
832.4925;0.3449
832.50083;0.35
832.505;0.3522
832.505;0.0188
832.50528;0.0127
832.50528;0.007
832.50583;9.00E-04
832.50639;-0.0043
832.50667;-0.0096
832.5075;-0.015
832.50833;-0.0208
832.50944;-0.026
832.51055;-0.0313
832.51194;-0.0364
832.51361;-0.0415
832.51528;-0.0467
832.5175;-0.0518
832.51972;-0.057
832.5225;-0.0623
832.52528;-0.0674
832.52861;-0.0727
832.53222;-0.0778
832.53611;-0.0829
832.54028;-0.088
832.545;-0.0932
832.54972;-0.0984
832.555;-0.1035
832.56083;-0.1088
832.56694;-0.1139
832.57333;-0.119
832.58;-0.1242
832.58694;-0.1293
832.59444;-0.1344
832.60222;-0.1395
832.61028;-0.1446
832.61833;-0.1497
832.62694;-0.1549
832.63611;-0.16
832.645;-0.1651
832.65444;-0.1702
832.66361;-0.1753
832.67361;-0.1804
832.68361;-0.1855
832.69361;-0.1907
832.70389;-0.1958
832.71444;-0.2009
832.725;-0.206
832.73583;-0.2111
832.74639;-0.2162
832.75694;-0.2214
832.76805;-0.2265
832.77889;-0.2316
832.79;-0.2367
832.80055;-0.2418
832.81167;-0.2469
832.8225;-0.252
832.83305;-0.2572
832.84389;-0.2623
832.85417;-0.2674
832.86472;-0.2725
832.87528;-0.2776
832.88528;-0.2827
832.895;-0.2879
832.90472;-0.293
832.91444;-0.2981
832.92361;-0.3032
832.93278;-0.3083
832.94167;-0.3134
832.95028;-0.3185
832.95861;-0.3237
832.96667;-0.3288
832.97444;-0.3339
832.98194;-0.339
832.98972;-0.3441
832.99667;-0.3492
833.00361;-0.3544
833.005;-0.355
833.005;0.0036
833.00528;0.0091
833.00555;0.0144
833.00583;0.0197
833.00639;0.025
833.00722;0.0305
833.00833;0.0361
833.00944;0.0414
833.01055;0.0467
833.01222;0.0518
833.01389;0.0569
833.01611;0.0623
833.01861;0.0674
833.02139;0.0727
833.02472;0.0778
833.02805;0.0829
833.03222;0.0882
833.03667;0.0933
833.04167;0.0986
833.04694;0.1037
833.0525;0.1088
833.05889;0.1139
833.06528;0.119
833.0725;0.1242
833.08;0.1294
833.08805;0.1345
833.09611;0.1397
833.10472;0.1448
833.11333;0.1499
833.1225;0.155
833.13194;0.1601
833.14139;0.1652
833.15139;0.1705
833.16139;0.1756
833.17194;0.1807
833.18194;0.1859
833.19222;0.191
833.2025;0.1961
833.21361;0.2012
833.22417;0.2063
833.23472;0.2114
833.24528;0.2165
833.25583;0.2217
833.26694;0.2268
833.27778;0.2319
833.28861;0.237
833.29944;0.2421
833.31028;0.2472
833.32083;0.2524
833.33111;0.2575
833.34167;0.2626
833.3525;0.2677
833.36222;0.2728
833.3725;0.2779
833.3825;0.283
833.39222;0.2882
833.4025;0.2933
833.41167;0.2984
833.42111;0.3035
833.43055;0.3086
833.44;0.3137
833.44917;0.3189
833.45778;0.3241
833.46639;0.3292
833.475;0.3344
833.48361;0.3395
833.49222;0.3447
833.50028;0.3499
833.505;0.3526
833.505;0.0184
833.50528;0.0124
833.50555;0.007
833.50583;0.0019
833.50611;-0.0033
833.50667;-0.0084
833.50722;-0.0135
833.50805;-0.0188
833.50917;-0.0245
833.51028;-0.0296
833.51167;-0.0349
833.51305;-0.04
833.51472;-0.0454
833.51694;-0.0505
833.51917;-0.0558
833.52167;-0.0609
833.52444;-0.066
833.52778;-0.0713
833.53111;-0.0764
833.53472;-0.0815
833.53917;-0.0867
833.54333;-0.0918
833.54833;-0.0969
833.55361;-0.1022
833.55917;-0.1074
833.56528;-0.1125
833.57139;-0.1177
833.57805;-0.1228
833.585;-0.1279
833.59222;-0.133
833.6;-0.1381
833.60778;-0.1432
833.61611;-0.1483
833.62417;-0.1535
833.63333;-0.1587
833.64278;-0.1638
833.65194;-0.169
833.66139;-0.1741
833.67111;-0.1792
833.68083;-0.1843
833.69083;-0.1894
833.70139;-0.1945
833.71167;-0.1997
833.72222;-0.2048
833.73305;-0.2099
833.74361;-0.215
833.75444;-0.2201
833.76555;-0.2254
833.77694;-0.2305
833.7875;-0.2356
833.79833;-0.2407
833.80917;-0.2458
833.82028;-0.251
833.83111;-0.2561
833.84167;-0.2612
833.85222;-0.2663
833.86278;-0.2714
833.87305;-0.2765
833.88333;-0.2817
833.89305;-0.2868
833.90278;-0.2919
833.91278;-0.2972
833.92222;-0.3023
833.93111;-0.3074
833.94;-0.3127
833.94917;-0.3178
833.95778;-0.3229
833.96555;-0.328
833.97305;-0.3331
833.98111;-0.3382
833.98833;-0.3433
833.99555;-0.3485
834.0025;-0.3536
834.005;-0.3554
834.005;0.0023
834.00528;0.0074
834.00555;0.0132
834.00583;0.0184
834.00639;0.0237
834.00722;0.029
834.00778;0.0341
834.00889;0.0397
834.01028;0.0448
834.01167;0.0499
834.01333;0.055
834.01528;0.0603
834.01778;0.0654
834.02028;0.0707
834.02333;0.0758
834.02667;0.0809
834.03055;0.086
834.03472;0.0913
834.03944;0.0966
834.04472;0.1017
834.05028;0.1068
834.05639;0.1119
834.06278;0.117
834.06944;0.1221
834.07694;0.1273
834.08417;0.1324
834.09278;0.1375
834.10083;0.1426
834.10944;0.1477
834.11861;0.1528
834.12778;0.158
834.13722;0.1631
834.14667;0.1682
834.15667;0.1733
834.16694;0.1784
834.17694;0.1835
834.18722;0.1886
834.19722;0.1938
834.20805;0.1989
834.21889;0.204
834.22917;0.2091
834.24;0.2142
834.25083;0.2193
834.26194;0.2245
834.27278;0.2297
834.28361;0.2348
834.29417;0.24
834.30472;0.2451
834.31583;0.2502
834.32639;0.2553
834.33667;0.2604
834.34722;0.2655
834.35778;0.2706
834.36805;0.2759
834.37833;0.281
834.38833;0.2861
834.39833;0.2913
834.40805;0.2964
834.4175;0.3015
834.42694;0.3066
834.43583;0.3117
834.44528;0.3168
834.45417;0.322
834.46278;0.3271
834.47111;0.3322
834.48;0.3373
834.48833;0.3424
834.49639;0.3475
834.50417;0.3526
834.505;0.3525
834.505;0.018
834.50528;0.0129
834.50555;0.007
834.50583;0.0019
834.50611;-0.0033
834.50667;-0.0084
834.50722;-0.0138
834.50805;-0.0194
834.50917;-0.025
834.51028;-0.0304
834.51167;-0.0357
834.51333;-0.0409
834.515;-0.0462
834.51722;-0.0513
834.51944;-0.0564
834.52194;-0.0615
834.52472;-0.0668
834.52805;-0.0719
834.53139;-0.077
834.53528;-0.0823
834.53944;-0.0876
834.54444;-0.0927
834.54917;-0.0978
834.55417;-0.1029
834.56;-0.108
834.56583;-0.1132
834.57222;-0.1184
834.57917;-0.1237
834.58611;-0.129
834.59361;-0.1341
834.60139;-0.1392
834.60944;-0.1443
834.6175;-0.1494
834.62639;-0.1545
834.635;-0.1597
834.64417;-0.1648
834.65333;-0.1699
834.66305;-0.175
834.6725;-0.1801
834.68278;-0.1852
834.69305;-0.1904
834.70305;-0.1955
834.71333;-0.2006
834.72444;-0.2057
834.735;-0.2108
834.74555;-0.2159
834.75639;-0.221
834.76722;-0.2262
834.77861;-0.2314
834.78944;-0.2365
834.80028;-0.2417
834.81139;-0.2468
834.82222;-0.2519
834.83305;-0.2572
834.84417;-0.2623
834.85444;-0.2674
834.865;-0.2725
834.87528;-0.2776
834.88528;-0.2827
834.89528;-0.2879
834.905;-0.293
834.91472;-0.2981
834.92389;-0.3032
834.93305;-0.3083
834.94194;-0.3134
834.95083;-0.3185
834.95889;-0.3237
834.96722;-0.3288
834.975;-0.3339
834.9825;-0.339
834.99;-0.3441
834.99694;-0.3492
835.00361;-0.3544
835.005;-0.3551
835.005;0.0033
835.00528;0.0084
835.00555;0.0136
835.00583;0.0192
835.00667;0.025
835.00722;0.0304
835.00833;0.036
835.00944;0.0415
835.01055;0.0467
835.01222;0.0521
835.01417;0.0572
835.01611;0.0625
835.01889;0.0676
835.02167;0.073
835.025;0.0781
835.02861;0.0834
835.03278;0.0887
835.03722;0.0938
835.04194;0.0989
835.04722;0.104
835.05305;0.1091
835.05944;0.1144
835.06639;0.1197
835.07305;0.1248
835.08055;0.1299
835.08861;0.135
835.09694;0.1401
835.10555;0.1454
835.11444;0.1505
835.12389;0.1556
835.13278;0.1607
835.1425;0.1659
835.15222;0.171
835.16222;0.1761
835.17222;0.1812
835.1825;0.1863
835.1925;0.1914
835.20305;0.1966
835.21417;0.2017
835.22444;0.2068
835.23528;0.2119
835.24611;0.217
835.25667;0.2221
835.26778;0.2272
835.27861;0.2324
835.28917;0.2375
835.3;0.2426
835.31111;0.2477
835.32139;0.2528
835.33222;0.2579
835.34278;0.2631
835.35305;0.2682
835.36333;0.2733
835.37361;0.2784
835.38333;0.2835
835.39333;0.2886
835.40305;0.2937
835.41278;0.2989
835.42222;0.304
835.43167;0.3092
835.44111;0.3144
835.45028;0.3195
835.45861;0.3246
835.4675;0.3297
835.47611;0.335
835.485;0.3401
835.49305;0.3452
835.50111;0.3503
835.505;0.3519
835.505;0.0181
835.50528;0.0122
835.50555;0.007
835.50583;0.0019
835.50611;-0.0034
835.50667;-0.0085
835.50722;-0.0136
835.50805;-0.0192
835.50917;-0.0243
835.51028;-0.0296
835.51167;-0.0349
835.51305;-0.04
835.51472;-0.0451
835.51667;-0.0502
835.51889;-0.0553
835.52139;-0.0605
835.52417;-0.0656
835.52722;-0.0707
835.53083;-0.0758
835.53444;-0.0809
835.53861;-0.086
835.54305;-0.0911
835.54778;-0.0964
835.55305;-0.1015
835.55833;-0.1066
835.56417;-0.1118
835.57055;-0.1169
835.57722;-0.122
835.58417;-0.1271
835.59139;-0.1324
835.59944;-0.1375
835.60722;-0.1428
835.61528;-0.1479
835.62361;-0.153
835.6325;-0.1581
835.64167;-0.1632
835.65111;-0.1683
835.66028;-0.1735
835.67;-0.1786
835.68;-0.1837
835.69;-0.1888
835.70028;-0.1939
835.71055;-0.199
835.72111;-0.2041
835.73167;-0.2093
835.7425;-0.2144
835.75305;-0.2195
835.76389;-0.2246
835.77528;-0.2297
835.78611;-0.2348
835.79694;-0.24
835.80778;-0.2451
835.81889;-0.2502
835.82972;-0.2553
835.84028;-0.2604
835.85083;-0.2655
835.86111;-0.2706
835.87167;-0.2758
835.88167;-0.2809
835.89194;-0.286
835.90139;-0.2911
835.91139;-0.2962
835.92055;-0.3013
835.92972;-0.3065
835.93861;-0.3116
835.94722;-0.3167
835.95611;-0.3218
835.96389;-0.3269
835.97194;-0.332
835.97972;-0.3371
835.98722;-0.3423
835.99472;-0.3474
836.00139;-0.3525
836.005;-0.3548
836.005;0.0028
836.00528;0.0079
836.00555;0.0135
836.00583;0.0188
836.00639;0.024
836.00722;0.0293
836.00805;0.0344
836.00889;0.0398
836.01028;0.0451
836.01167;0.0502
836.01361;0.0556
836.01555;0.0608
836.01805;0.066
836.02055;0.0711
836.02361;0.0763
836.02722;0.0815
836.03111;0.0867
836.03528;0.0919
836.04028;0.0972
836.04555;0.1025
836.05111;0.1076
836.0575;0.1127
836.06361;0.1178
836.07055;0.1229
836.07805;0.128
836.08611;0.1332
836.09361;0.1383
836.10194;0.1434
836.11083;0.1485
836.11972;0.1536
836.12917;0.1587
836.13861;0.1638
836.14861;0.169
